#        M_H  tanbeta            NLO                pdf_error_hi        pdf_error_lo   sigma_scale_nlo+  sigma_scale_nlo-	       
        380  3.000000e+01       1.538156e-01       +6.267970e-03       -6.267970e-03      +2.87e-02         -2.95e-02	   
        380  3.100000e+01       1.641480e-01       +6.689040e-03       -6.689040e-03      +3.07e-02         -3.15e-02	   
        380  3.200000e+01       1.748248e-01       +7.124124e-03       -7.124124e-03      +3.27e-02         -3.35e-02	   
        380  3.300000e+01       1.858455e-01       +7.573177e-03       -7.573177e-03      +3.48e-02         -3.57e-02	   
        380  3.400000e+01       1.972097e-01       +8.036264e-03       -8.036264e-03      +3.69e-02         -3.78e-02	   
        380  3.500000e+01       2.089170e-01       +8.513326e-03       -8.513326e-03      +3.91e-02         -4.01e-02	   
        380  3.600000e+01       2.209670e-01       +9.004316e-03       -9.004316e-03      +4.13e-02         -4.24e-02	   
        380  3.700000e+01       2.333596e-01       +9.509308e-03       -9.509308e-03      +4.37e-02         -4.48e-02	   
        380  3.800000e+01       2.460945e-01       +1.002829e-02       -1.002829e-02      +4.60e-02         -4.72e-02	   
        380  3.900000e+01       2.591714e-01       +1.056111e-02       -1.056111e-02      +4.85e-02         -4.98e-02	   
        380  4.000000e+01       2.725902e-01       +1.110793e-02       -1.110793e-02      +5.10e-02         -5.23e-02	   
        380  4.100000e+01       2.863508e-01       +1.166868e-02       -1.166868e-02      +5.36e-02         -5.50e-02	   
        380  4.200000e+01       3.004529e-01       +1.224338e-02       -1.224338e-02      +5.62e-02         -5.77e-02	   
        380  4.300000e+01       3.148966e-01       +1.283192e-02       -1.283192e-02      +5.89e-02         -6.05e-02	   
        380  4.400000e+01       3.296815e-01       +1.343435e-02       -1.343435e-02      +6.17e-02         -6.33e-02	   
        380  4.500000e+01       3.448078e-01       +1.405077e-02       -1.405077e-02      +6.45e-02         -6.62e-02	   
        380  4.600000e+01       3.602752e-01       +1.468103e-02       -1.468103e-02      +6.74e-02         -6.92e-02	   
        380  4.700000e+01       3.760837e-01       +1.532522e-02       -1.532522e-02      +7.04e-02         -7.22e-02	   
        380  4.800000e+01       3.922332e-01       +1.598332e-02       -1.598332e-02      +7.34e-02         -7.53e-02	   
        380  4.900000e+01       4.087237e-01       +1.665527e-02       -1.665527e-02      +7.65e-02         -7.85e-02	   
        380  5.000000e+01       4.255551e-01       +1.734117e-02       -1.734117e-02      +7.96e-02         -8.17e-02	   
        380  5.100000e+01       4.427274e-01       +1.804092e-02       -1.804092e-02      +8.29e-02         -8.50e-02	   
        380  5.200000e+01       4.602404e-01       +1.875455e-02       -1.875455e-02      +8.61e-02         -8.84e-02	   
        380  5.300000e+01       4.780942e-01       +1.948209e-02       -1.948209e-02      +8.95e-02         -9.18e-02	   
        380  5.400000e+01       4.962888e-01       +2.022355e-02       -2.022355e-02      +9.29e-02         -9.53e-02	   
        380  5.500000e+01       5.148240e-01       +2.097886e-02       -2.097886e-02      +9.63e-02         -9.89e-02	   
        380  5.600000e+01       5.336999e-01       +2.174799e-02       -2.174799e-02      +9.99e-02         -1.02e-01	   
        380  5.700000e+01       5.529164e-01       +2.253109e-02       -2.253109e-02      +1.03e-01         -1.06e-01	   
        380  5.800000e+01       5.724735e-01       +2.332805e-02       -2.332805e-02      +1.07e-01         -1.10e-01	   
        380  5.900000e+01       5.923712e-01       +2.413882e-02       -2.413882e-02      +1.11e-01         -1.14e-01	   
        380  6.000000e+01       6.126095e-01       +2.496355e-02       -2.496355e-02      +1.15e-01         -1.18e-01	   
        400  1.000000e-01       5.517313e+01       +2.296825e+00       -2.296825e+00      +7.16e+00         -7.70e+00	   
        400  2.000000e-01       1.379329e+01       +5.742079e-01       -5.742079e-01      +1.79e+00         -1.93e+00	   
        400  3.000000e-01       6.130361e+00       +2.552031e-01       -2.552031e-01      +7.95e-01         -8.56e-01	   
        400  4.000000e-01       3.448344e+00       +1.435521e-01       -1.435521e-01      +4.47e-01         -4.81e-01	   
        400  5.000000e-01       2.206962e+00       +9.187463e-02       -9.187463e-02      +2.86e-01         -3.08e-01	   
        400  6.000000e-01       1.532639e+00       +6.380256e-02       -6.380256e-02      +1.99e-01         -2.14e-01	   
        400  7.000000e-01       1.126054e+00       +4.687693e-02       -4.687693e-02      +1.46e-01         -1.57e-01	   
        400  8.000000e-01       8.621732e-01       +3.589174e-02       -3.589174e-02      +1.12e-01         -1.20e-01	   
        400  9.000000e-01       6.812676e-01       +2.836079e-02       -2.836079e-02      +8.84e-02         -9.51e-02	   
        400  1.000000e+00       5.518767e-01       +2.297435e-02       -2.297435e-02      +7.16e-02         -7.70e-02	   
        400  2.000000e+00       1.385146e-01       +5.766366e-03       -5.766366e-03      +1.80e-02         -1.94e-02	   
        400  3.000000e+00       6.261243e-02       +2.606648e-03       -2.606648e-03      +8.20e-03         -8.81e-03	   
        400  4.000000e+00       3.681024e-02       +1.532627e-03       -1.532627e-03      +4.91e-03         -5.26e-03	   
        400  5.000000e+00       2.570524e-02       +1.070466e-03       -1.070466e-03      +3.54e-03         -3.78e-03	   
        400  6.000000e+00       2.056170e-02       +8.565035e-04       -8.565035e-04      +2.96e-03         -3.14e-03	   
        400  7.000000e+00       1.838637e-02       +7.661403e-04       -7.661403e-04      +2.78e-03         -2.94e-03	   
        400  8.000000e+00       1.792894e-02       +7.473196e-04       -7.473196e-04      +2.85e-03         -2.99e-03	   
        400  9.000000e+00       1.859211e-02       +7.751760e-04       -7.751760e-04      +3.07e-03         -3.21e-03	   
        400  1.000000e+01       2.006128e-02       +8.366197e-04       -8.366197e-04      +3.41e-03         -3.56e-03	   
        400  1.100000e+01       2.215797e-02       +9.242129e-04       -9.242129e-04      +3.86e-03         -4.01e-03	   
        400  1.200000e+01       2.477478e-02       +1.033492e-03       -1.033492e-03      +4.38e-03         -4.55e-03	   
        400  1.300000e+01       2.784399e-02       +1.161636e-03       -1.161636e-03      +4.98e-03         -5.17e-03	   
        400  1.400000e+01       3.132113e-02       +1.306786e-03       -1.306786e-03      +5.65e-03         -5.86e-03	   
        400  1.500000e+01       3.517607e-02       +1.467697e-03       -1.467697e-03      +6.39e-03         -6.61e-03	   
        400  1.600000e+01       3.938776e-02       +1.643490e-03       -1.643490e-03      +7.19e-03         -7.44e-03	   
        400  1.700000e+01       4.394118e-02       +1.833533e-03       -1.833533e-03      +8.05e-03         -8.32e-03	   
        400  1.800000e+01       4.882533e-02       +2.037372e-03       -2.037372e-03      +8.96e-03         -9.27e-03	   
        400  1.900000e+01       5.403207e-02       +2.254681e-03       -2.254681e-03      +9.94e-03         -1.03e-02	   
        400  2.000000e+01       5.955520e-02       +2.485176e-03       -2.485176e-03      +1.10e-02         -1.13e-02	   
        400  2.100000e+01       6.538999e-02       +2.728690e-03       -2.728690e-03      +1.21e-02         -1.25e-02	   
        400  2.200000e+01       7.153275e-02       +2.985046e-03       -2.985046e-03      +1.32e-02         -1.37e-02	   
        400  2.300000e+01       7.798057e-02       +3.254134e-03       -3.254134e-03      +1.44e-02         -1.49e-02	   
        400  2.400000e+01       8.473113e-02       +3.535852e-03       -3.535852e-03      +1.57e-02         -1.62e-02	   
        400  2.500000e+01       9.178258e-02       +3.830126e-03       -3.830126e-03      +1.70e-02         -1.75e-02	   
        400  2.600000e+01       9.913340e-02       +4.136887e-03       -4.136887e-03      +1.83e-02         -1.90e-02	   
        400  2.700000e+01       1.067824e-01       +4.456092e-03       -4.456092e-03      +1.98e-02         -2.04e-02	   
        400  2.800000e+01       1.147285e-01       +4.787747e-03       -4.787747e-03      +2.12e-02         -2.20e-02	   
        400  2.900000e+01       1.229708e-01       +5.131670e-03       -5.131670e-03      +2.28e-02         -2.35e-02	   
        400  3.000000e+01       1.315088e-01       +5.488028e-03       -5.488028e-03      +2.44e-02         -2.52e-02	   
        400  3.100000e+01       1.403417e-01       +5.856637e-03       -5.856637e-03      +2.60e-02         -2.69e-02	   
        400  3.200000e+01       1.494690e-01       +6.237477e-03       -6.237477e-03      +2.77e-02         -2.86e-02	   
        400  3.300000e+01       1.588905e-01       +6.630729e-03       -6.630729e-03      +2.94e-02         -3.04e-02	   
        400  3.400000e+01       1.686056e-01       +7.036104e-03       -7.036104e-03      +3.13e-02         -3.23e-02	   
        400  3.500000e+01       1.786140e-01       +7.453742e-03       -7.453742e-03      +3.31e-02         -3.42e-02	   
        400  3.600000e+01       1.889156e-01       +7.883662e-03       -7.883662e-03      +3.50e-02         -3.62e-02	   
        400  3.700000e+01       1.995100e-01       +8.325814e-03       -8.325814e-03      +3.70e-02         -3.82e-02	   
        400  3.800000e+01       2.103970e-01       +8.780107e-03       -8.780107e-03      +3.90e-02         -4.03e-02	   
        400  3.900000e+01       2.215765e-01       +9.246639e-03       -9.246639e-03      +4.11e-02         -4.25e-02	   
        400  4.000000e+01       2.330483e-01       +9.725376e-03       -9.725376e-03      +4.32e-02         -4.47e-02	   
        400  4.100000e+01       2.448123e-01       +1.021633e-02       -1.021633e-02      +4.54e-02         -4.69e-02	   
        400  4.200000e+01       2.568684e-01       +1.071941e-02       -1.071941e-02      +4.76e-02         -4.92e-02	   
        400  4.300000e+01       2.692164e-01       +1.123476e-02       -1.123476e-02      +4.99e-02         -5.16e-02	   
        400  4.400000e+01       2.818562e-01       +1.176224e-02       -1.176224e-02      +5.23e-02         -5.40e-02	   
        400  4.500000e+01       2.947878e-01       +1.230189e-02       -1.230189e-02      +5.47e-02         -5.65e-02	   
        400  4.600000e+01       3.080111e-01       +1.285371e-02       -1.285371e-02      +5.71e-02         -5.90e-02	   
        400  4.700000e+01       3.215260e-01       +1.341766e-02       -1.341766e-02      +5.96e-02         -6.16e-02	   
        400  4.800000e+01       3.353325e-01       +1.399382e-02       -1.399382e-02      +6.22e-02         -6.43e-02	   
        400  4.900000e+01       3.494305e-01       +1.458221e-02       -1.458221e-02      +6.48e-02         -6.70e-02	   
        400  5.000000e+01       3.638199e-01       +1.518270e-02       -1.518270e-02      +6.75e-02         -6.97e-02	   
        400  5.100000e+01       3.785008e-01       +1.579536e-02       -1.579536e-02      +7.02e-02         -7.25e-02	   
        400  5.200000e+01       3.934730e-01       +1.642019e-02       -1.642019e-02      +7.30e-02         -7.54e-02	   
        400  5.300000e+01       4.087365e-01       +1.705708e-02       -1.705708e-02      +7.58e-02         -7.83e-02	   
        400  5.400000e+01       4.242913e-01       +1.770624e-02       -1.770624e-02      +7.87e-02         -8.13e-02	   
        400  5.500000e+01       4.401375e-01       +1.836749e-02       -1.836749e-02      +8.16e-02         -8.44e-02	   
        400  5.600000e+01       4.562748e-01       +1.904100e-02       -1.904100e-02      +8.46e-02         -8.74e-02	   
        400  5.700000e+01       4.727034e-01       +1.972654e-02       -1.972654e-02      +8.77e-02         -9.06e-02	   
        400  5.800000e+01       4.894231e-01       +2.042432e-02       -2.042432e-02      +9.08e-02         -9.38e-02	   
        400  5.900000e+01       5.064341e-01       +2.113420e-02       -2.113420e-02      +9.39e-02         -9.71e-02	   
        400  6.000000e+01       5.237361e-01       +2.185619e-02       -2.185619e-02      +9.71e-02         -1.00e-01	   
        420  1.000000e-01       4.734094e+01       +2.015817e+00       -2.015817e+00      +6.00e+00         -6.56e+00	   
        420  2.000000e-01       1.183524e+01       +5.039541e-01       -5.039541e-01      +1.50e+00         -1.64e+00	   
        420  3.000000e-01       5.260115e+00       +2.239797e-01       -2.239797e-01      +6.67e-01         -7.29e-01	   
        420  4.000000e-01       2.958829e+00       +1.259893e-01       -1.259893e-01      +3.75e-01         -4.10e-01	   
        420  5.000000e-01       1.893669e+00       +8.063436e-02       -8.063436e-02      +2.40e-01         -2.62e-01	   
        420  6.000000e-01       1.315071e+00       +5.599675e-02       -5.599675e-02      +1.67e-01         -1.82e-01	   
        420  7.000000e-01       9.662030e-01       +4.114162e-02       -4.114162e-02      +1.22e-01         -1.34e-01	   
        420  8.000000e-01       7.397825e-01       +3.150052e-02       -3.150052e-02      +9.38e-02         -1.02e-01	   
        420  9.000000e-01       5.845577e-01       +2.489090e-02       -2.489090e-02      +7.41e-02         -8.10e-02	   
        420  1.000000e+00       4.735349e-01       +2.016348e-02       -2.016348e-02      +6.00e-02         -6.56e-02	   
        420  2.000000e+00       1.188545e-01       +5.060962e-03       -5.060962e-03      +1.51e-02         -1.65e-02	   
        420  3.000000e+00       5.373092e-02       +2.287896e-03       -2.287896e-03      +6.88e-03         -7.50e-03	   
        420  4.000000e+00       3.159676e-02       +1.345394e-03       -1.345394e-03      +4.12e-03         -4.48e-03	   
        420  5.000000e+00       2.207494e-02       +9.399331e-04       -9.399331e-04      +2.98e-03         -3.23e-03	   
        420  6.000000e+00       1.766979e-02       +7.523396e-04       -7.523396e-04      +2.51e-03         -2.69e-03	   
        420  7.000000e+00       1.581300e-02       +6.732626e-04       -6.732626e-04      +2.37e-03         -2.52e-03	   
        420  8.000000e+00       1.543174e-02       +6.570157e-04       -6.570157e-04      +2.43e-03         -2.57e-03	   
        420  9.000000e+00       1.601350e-02       +6.817602e-04       -6.817602e-04      +2.63e-03         -2.76e-03	   
        420  1.000000e+01       1.728834e-02       +7.360171e-04       -7.360171e-04      +2.94e-03         -3.07e-03	   
        420  1.100000e+01       1.910312e-02       +8.132671e-04       -8.132671e-04      +3.32e-03         -3.46e-03	   
        420  1.200000e+01       2.136569e-02       +9.095856e-04       -9.095856e-04      +3.78e-03         -3.93e-03	   
        420  1.300000e+01       2.401792e-02       +1.022479e-03       -1.022479e-03      +4.30e-03         -4.46e-03	   
        420  1.400000e+01       2.702169e-02       +1.150347e-03       -1.150347e-03      +4.89e-03         -5.06e-03	   
        420  1.500000e+01       3.035111e-02       +1.292078e-03       -1.292078e-03      +5.52e-03         -5.72e-03	   
        420  1.600000e+01       3.398814e-02       +1.446903e-03       -1.446903e-03      +6.22e-03         -6.43e-03	   
        420  1.700000e+01       3.791988e-02       +1.614276e-03       -1.614276e-03      +6.96e-03         -7.20e-03	   
        420  1.800000e+01       4.213691e-02       +1.793795e-03       -1.793795e-03      +7.76e-03         -8.02e-03	   
        420  1.900000e+01       4.663223e-02       +1.985160e-03       -1.985160e-03      +8.60e-03         -8.89e-03	   
        420  2.000000e+01       5.140053e-02       +2.188144e-03       -2.188144e-03      +9.50e-03         -9.81e-03	   
        420  2.100000e+01       5.643774e-02       +2.402584e-03       -2.402584e-03      +1.04e-02         -1.08e-02	   
        420  2.200000e+01       6.174069e-02       +2.628329e-03       -2.628329e-03      +1.14e-02         -1.18e-02	   
        420  2.300000e+01       6.730690e-02       +2.865283e-03       -2.865283e-03      +1.25e-02         -1.29e-02	   
        420  2.400000e+01       7.313438e-02       +3.113364e-03       -3.113364e-03      +1.36e-02         -1.40e-02	   
        420  2.500000e+01       7.922152e-02       +3.372491e-03       -3.372491e-03      +1.47e-02         -1.52e-02	   
        420  2.600000e+01       8.556705e-02       +3.642620e-03       -3.642620e-03      +1.59e-02         -1.64e-02	   
        420  2.700000e+01       9.216989e-02       +3.923703e-03       -3.923703e-03      +1.71e-02         -1.77e-02	   
        420  2.800000e+01       9.902917e-02       +4.215706e-03       -4.215706e-03      +1.84e-02         -1.90e-02	   
        420  2.900000e+01       1.061442e-01       +4.518634e-03       -4.518634e-03      +1.97e-02         -2.04e-02	   
        420  3.000000e+01       1.135143e-01       +4.832361e-03       -4.832361e-03      +2.11e-02         -2.18e-02	   
        420  3.100000e+01       1.211390e-01       +5.156884e-03       -5.156884e-03      +2.25e-02         -2.32e-02	   
        420  3.200000e+01       1.290178e-01       +5.492371e-03       -5.492371e-03      +2.40e-02         -2.48e-02	   
        420  3.300000e+01       1.371505e-01       +5.838549e-03       -5.838549e-03      +2.55e-02         -2.63e-02	   
        420  3.400000e+01       1.455367e-01       +6.195539e-03       -6.195539e-03      +2.71e-02         -2.79e-02	   
        420  3.500000e+01       1.541760e-01       +6.563332e-03       -6.563332e-03      +2.87e-02         -2.96e-02	   
        420  3.600000e+01       1.630684e-01       +6.941913e-03       -6.941913e-03      +3.03e-02         -3.13e-02	   
        420  3.700000e+01       1.722135e-01       +7.331194e-03       -7.331194e-03      +3.20e-02         -3.31e-02	   
        420  3.800000e+01       1.816112e-01       +7.731203e-03       -7.731203e-03      +3.38e-02         -3.49e-02	   
        420  3.900000e+01       1.912614e-01       +8.142093e-03       -8.142093e-03      +3.56e-02         -3.67e-02	   
        420  4.000000e+01       2.011639e-01       +8.563577e-03       -8.563577e-03      +3.74e-02         -3.86e-02	   
        420  4.100000e+01       2.113186e-01       +8.995880e-03       -8.995880e-03      +3.93e-02         -4.06e-02	   
        420  4.200000e+01       2.217254e-01       +9.438890e-03       -9.438890e-03      +4.13e-02         -4.26e-02	   
        420  4.300000e+01       2.323841e-01       +9.892581e-03       -9.892581e-03      +4.32e-02         -4.46e-02	   
        420  4.400000e+01       2.432948e-01       +1.035711e-02       -1.035711e-02      +4.53e-02         -4.67e-02	   
        420  4.500000e+01       2.544574e-01       +1.083229e-02       -1.083229e-02      +4.73e-02         -4.89e-02	   
        420  4.600000e+01       2.658717e-01       +1.131824e-02       -1.131824e-02      +4.95e-02         -5.11e-02	   
        420  4.700000e+01       2.775377e-01       +1.181488e-02       -1.181488e-02      +5.16e-02         -5.33e-02	   
        420  4.800000e+01       2.894554e-01       +1.232217e-02       -1.232217e-02      +5.39e-02         -5.56e-02	   
        420  4.900000e+01       3.016247e-01       +1.284023e-02       -1.284023e-02      +5.61e-02         -5.79e-02	   
        420  5.000000e+01       3.140456e-01       +1.336900e-02       -1.336900e-02      +5.84e-02         -6.03e-02	   
        420  5.100000e+01       3.267181e-01       +1.390848e-02       -1.390848e-02      +6.08e-02         -6.28e-02	   
        420  5.200000e+01       3.396420e-01       +1.445865e-02       -1.445865e-02      +6.32e-02         -6.52e-02	   
        420  5.300000e+01       3.528174e-01       +1.501955e-02       -1.501955e-02      +6.57e-02         -6.78e-02	   
        420  5.400000e+01       3.662443e-01       +1.559115e-02       -1.559115e-02      +6.82e-02         -7.03e-02	   
        420  5.500000e+01       3.799226e-01       +1.617341e-02       -1.617341e-02      +7.07e-02         -7.30e-02	   
        420  5.600000e+01       3.938523e-01       +1.676641e-02       -1.676641e-02      +7.33e-02         -7.57e-02	   
        420  5.700000e+01       4.080333e-01       +1.737011e-02       -1.737011e-02      +7.59e-02         -7.84e-02	   
        420  5.800000e+01       4.224657e-01       +1.798443e-02       -1.798443e-02      +7.86e-02         -8.12e-02	   
        420  5.900000e+01       4.371495e-01       +1.860956e-02       -1.860956e-02      +8.14e-02         -8.40e-02	   
        420  6.000000e+01       4.520845e-01       +1.924532e-02       -1.924532e-02      +8.41e-02         -8.68e-02	   
        440  1.000000e-01       4.106838e+01       +1.783593e+00       -1.783593e+00      +5.25e+00         -5.72e+00	   
        440  2.000000e-01       1.026710e+01       +4.458965e-01       -4.458965e-01      +1.31e+00         -1.43e+00	   
        440  3.000000e-01       4.563163e+00       +1.981780e-01       -1.981780e-01      +5.83e-01         -6.36e-01	   
        440  4.000000e-01       2.566791e+00       +1.114752e-01       -1.114752e-01      +3.28e-01         -3.58e-01	   
        440  5.000000e-01       1.642762e+00       +7.134505e-02       -7.134505e-02      +2.10e-01         -2.29e-01	   
        440  6.000000e-01       1.140827e+00       +4.954620e-02       -4.954620e-02      +1.46e-01         -1.59e-01	   
        440  7.000000e-01       8.381833e-01       +3.640228e-02       -3.640228e-02      +1.07e-01         -1.17e-01	   
        440  8.000000e-01       6.417629e-01       +2.787169e-02       -2.787169e-02      +8.20e-02         -8.94e-02	   
        440  9.000000e-01       5.071049e-01       +2.202351e-02       -2.202351e-02      +6.48e-02         -7.06e-02	   
        440  1.000000e+00       4.107923e-01       +1.784068e-02       -1.784068e-02      +5.25e-02         -5.72e-02	   
        440  2.000000e+00       1.031052e-01       +4.477726e-03       -4.477726e-03      +1.32e-02         -1.44e-02	   
        440  3.000000e+00       4.660864e-02       +2.024044e-03       -2.024044e-03      +6.01e-03         -6.54e-03	   
        440  4.000000e+00       2.740482e-02       +1.189893e-03       -1.189893e-03      +3.60e-03         -3.91e-03	   
        440  5.000000e+00       1.914154e-02       +8.308537e-04       -8.308537e-04      +2.61e-03         -2.81e-03	   
        440  6.000000e+00       1.531632e-02       +6.645254e-04       -6.645254e-04      +2.19e-03         -2.34e-03	   
        440  7.000000e+00       1.370112e-02       +5.941352e-04       -5.941352e-04      +2.07e-03         -2.19e-03	   
        440  8.000000e+00       1.336527e-02       +5.792760e-04       -5.792760e-04      +2.12e-03         -2.23e-03	   
        440  9.000000e+00       1.386416e-02       +6.006361e-04       -6.006361e-04      +2.29e-03         -2.40e-03	   
        440  1.000000e+01       1.496361e-02       +6.480372e-04       -6.480372e-04      +2.55e-03         -2.66e-03	   
        440  1.100000e+01       1.653078e-02       +7.157139e-04       -7.157139e-04      +2.89e-03         -3.00e-03	   
        440  1.200000e+01       1.848573e-02       +8.001964e-04       -8.001964e-04      +3.29e-03         -3.41e-03	   
        440  1.300000e+01       2.077803e-02       +8.992884e-04       -8.992884e-04      +3.74e-03         -3.87e-03	   
        440  1.400000e+01       2.337460e-02       +1.011560e-03       -1.011560e-03      +4.25e-03         -4.39e-03	   
        440  1.500000e+01       2.625300e-02       +1.136041e-03       -1.136041e-03      +4.80e-03         -4.96e-03	   
        440  1.600000e+01       2.939757e-02       +1.272042e-03       -1.272042e-03      +5.40e-03         -5.58e-03	   
        440  1.700000e+01       3.279713e-02       +1.419083e-03       -1.419083e-03      +6.05e-03         -6.24e-03	   
        440  1.800000e+01       3.644349e-02       +1.576803e-03       -1.576803e-03      +6.74e-03         -6.95e-03	   
        440  1.900000e+01       4.033058e-02       +1.744942e-03       -1.744942e-03      +7.47e-03         -7.71e-03	   
        440  2.000000e+01       4.445381e-02       +1.923299e-03       -1.923299e-03      +8.25e-03         -8.51e-03	   
        440  2.100000e+01       4.880963e-02       +2.111718e-03       -2.111718e-03      +9.07e-03         -9.35e-03	   
        440  2.200000e+01       5.339531e-02       +2.310088e-03       -2.310088e-03      +9.93e-03         -1.02e-02	   
        440  2.300000e+01       5.820867e-02       +2.518304e-03       -2.518304e-03      +1.08e-02         -1.12e-02	   
        440  2.400000e+01       6.324801e-02       +2.736299e-03       -2.736299e-03      +1.18e-02         -1.21e-02	   
        440  2.500000e+01       6.851193e-02       +2.964016e-03       -2.964016e-03      +1.28e-02         -1.32e-02	   
        440  2.600000e+01       7.399931e-02       +3.201395e-03       -3.201395e-03      +1.38e-02         -1.42e-02	   
        440  2.700000e+01       7.970923e-02       +3.448408e-03       -3.448408e-03      +1.49e-02         -1.53e-02	   
        440  2.800000e+01       8.564094e-02       +3.705022e-03       -3.705022e-03      +1.60e-02         -1.65e-02	   
        440  2.900000e+01       9.179380e-02       +3.971186e-03       -3.971186e-03      +1.71e-02         -1.77e-02	   
        440  3.000000e+01       9.816728e-02       +4.246913e-03       -4.246913e-03      +1.83e-02         -1.89e-02	   
        440  3.100000e+01       1.047609e-01       +4.532204e-03       -4.532204e-03      +1.96e-02         -2.02e-02	   
        440  3.200000e+01       1.115744e-01       +4.826895e-03       -4.826895e-03      +2.08e-02         -2.15e-02	   
        440  3.300000e+01       1.186074e-01       +5.131179e-03       -5.131179e-03      +2.22e-02         -2.28e-02	   
        440  3.400000e+01       1.258596e-01       +5.444904e-03       -5.444904e-03      +2.35e-02         -2.42e-02	   
        440  3.500000e+01       1.333307e-01       +5.768118e-03       -5.768118e-03      +2.49e-02         -2.57e-02	   
        440  3.600000e+01       1.410207e-01       +6.100793e-03       -6.100793e-03      +2.63e-02         -2.71e-02	   
        440  3.700000e+01       1.489292e-01       +6.442922e-03       -6.442922e-03      +2.78e-02         -2.87e-02	   
        440  3.800000e+01       1.570562e-01       +6.794466e-03       -6.794466e-03      +2.93e-02         -3.02e-02	   
        440  3.900000e+01       1.654015e-01       +7.155511e-03       -7.155511e-03      +3.09e-02         -3.18e-02	   
        440  4.000000e+01       1.739651e-01       +7.525959e-03       -7.525959e-03      +3.25e-02         -3.35e-02	   
        440  4.100000e+01       1.827467e-01       +7.905837e-03       -7.905837e-03      +3.42e-02         -3.52e-02	   
        440  4.200000e+01       1.917463e-01       +8.295244e-03       -8.295244e-03      +3.58e-02         -3.69e-02	   
        440  4.300000e+01       2.009639e-01       +8.694032e-03       -8.694032e-03      +3.76e-02         -3.87e-02	   
        440  4.400000e+01       2.103993e-01       +9.102147e-03       -9.102147e-03      +3.93e-02         -4.05e-02	   
        440  4.500000e+01       2.200525e-01       +9.519741e-03       -9.519741e-03      +4.11e-02         -4.24e-02	   
        440  4.600000e+01       2.299234e-01       +9.946765e-03       -9.946765e-03      +4.30e-02         -4.43e-02	   
        440  4.700000e+01       2.400121e-01       +1.038322e-02       -1.038322e-02      +4.49e-02         -4.62e-02	   
        440  4.800000e+01       2.503183e-01       +1.082907e-02       -1.082907e-02      +4.68e-02         -4.82e-02	   
        440  4.900000e+01       2.608422e-01       +1.128436e-02       -1.128436e-02      +4.88e-02         -5.02e-02	   
        440  5.000000e+01       2.715836e-01       +1.174902e-02       -1.174902e-02      +5.08e-02         -5.23e-02	   
        440  5.100000e+01       2.825426e-01       +1.222312e-02       -1.222312e-02      +5.28e-02         -5.44e-02	   
        440  5.200000e+01       2.937190e-01       +1.270661e-02       -1.270661e-02      +5.49e-02         -5.66e-02	   
        440  5.300000e+01       3.051130e-01       +1.319959e-02       -1.319959e-02      +5.70e-02         -5.88e-02	   
        440  5.400000e+01       3.167244e-01       +1.370189e-02       -1.370189e-02      +5.92e-02         -6.10e-02	   
        440  5.500000e+01       3.285532e-01       +1.421363e-02       -1.421363e-02      +6.14e-02         -6.33e-02	   
        440  5.600000e+01       3.405994e-01       +1.473475e-02       -1.473475e-02      +6.37e-02         -6.56e-02	   
        440  5.700000e+01       3.528630e-01       +1.526530e-02       -1.526530e-02      +6.60e-02         -6.80e-02	   
        440  5.800000e+01       3.653440e-01       +1.580523e-02       -1.580523e-02      +6.83e-02         -7.04e-02	   
        440  5.900000e+01       3.780423e-01       +1.635454e-02       -1.635454e-02      +7.07e-02         -7.28e-02	   
        440  6.000000e+01       3.909579e-01       +1.691327e-02       -1.691327e-02      +7.31e-02         -7.53e-02	   
        460  1.000000e-01       3.565876e+01       +1.576473e+00       -1.576473e+00      +4.53e+00         -4.96e+00	   
        460  2.000000e-01       8.914694e+00       +3.941194e-01       -3.941194e-01      +1.13e+00         -1.24e+00	   
        460  3.000000e-01       3.962093e+00       +1.751641e-01       -1.751641e-01      +5.03e-01         -5.52e-01	   
        460  4.000000e-01       2.228688e+00       +9.853037e-02       -9.853037e-02      +2.83e-01         -3.10e-01	   
        460  5.000000e-01       1.426374e+00       +6.306023e-02       -6.306023e-02      +1.81e-01         -1.99e-01	   
        460  6.000000e-01       9.905551e-01       +4.379258e-02       -4.379258e-02      +1.26e-01         -1.38e-01	   
        460  7.000000e-01       7.277761e-01       +3.217499e-02       -3.217499e-02      +9.24e-02         -1.01e-01	   
        460  8.000000e-01       5.572286e-01       +2.463512e-02       -2.463512e-02      +7.07e-02         -7.76e-02	   
        460  9.000000e-01       4.403081e-01       +1.946605e-02       -1.946605e-02      +5.59e-02         -6.13e-02	   
        460  1.000000e+00       3.566820e-01       +1.576886e-02       -1.576886e-02      +4.53e-02         -4.97e-02	   
        460  2.000000e+00       8.952440e-02       +3.957889e-03       -3.957889e-03      +1.14e-02         -1.25e-02	   
        460  3.000000e+00       4.047022e-02       +1.789225e-03       -1.789225e-03      +5.19e-03         -5.68e-03	   
        460  4.000000e+00       2.379672e-02       +1.052114e-03       -1.052114e-03      +3.12e-03         -3.40e-03	   
        460  5.000000e+00       1.662288e-02       +7.350009e-04       -7.350009e-04      +2.26e-03         -2.44e-03	   
        460  6.000000e+00       1.330271e-02       +5.882531e-04       -5.882531e-04      +1.90e-03         -2.04e-03	   
