0.1    4753.82177546250
0.2    1192.45555045464
0.3    529.679470467853
0.4    298.158895955644
0.5    190.761011155301
0.6    132.679504282151
0.7    97.2058564208171
0.8    74.4966900544405
0.9    58.9120331202485
1    47.6741719742121
2    11.9728725906359
3    5.41320668457398
4    3.19514291677348
5    2.24039278514981
6    1.80674664889395
7    1.63506741534765
8    1.60977920879801
9    1.68082921023661
10    1.82812662636890
11    2.03217756914623
12    2.28353178324290
13    2.57265803456139
14    2.89708646833856
15    3.25330623289649
16    3.65802443456104
17    4.08170818288374
18    4.53681364413766
19    5.00950500951545
20    5.53000350982120
25    8.53586023538155
30    12.2392637251553
35    16.6598410983573
40    21.6171767401372
45    27.4859758992306
50    33.9018087999498
55    41.0260347990757
60    48.7739398814936
