0.1    3319.15715675574
0.2    831.919566625960
0.3    370.555777320442
0.4    207.771355528034
0.5    132.849286625228
0.6    92.4434421030361
0.7    68.0400000000000
0.8    51.3000000000000
0.9    41.0467099738543
1    33.2337092064885
2    8.36102909872318
3    3.78437050713811
4    2.22420952688341
5    1.55720724996896
6    1.25898757477443
7    1.13474608037185
8    1.11624351803214
9    1.16974456694263
10    1.27228110594234
11    1.40723758148910
12    1.57912115635351
13    1.77972277198655
14    2.00689411542954
15    2.25460154336207
16    2.53345664420676
17    2.83026231255989
18    3.14341348528680
19    3.47563026543307
20    3.82688342110337
25    5.91255630831745
30    8.47655428187590
35    11.5321443163571
40    15.0473308522072
45    18.9998184067449
50    23.4819412628563
55    28.3607472621411
60    33.8081440340670
