0.1    9040.55996406177
0.2    2268.58566824498
0.3    1007.77395762962
0.4    567.730212830978
0.5    363.122884990345
0.6    251.857456927146
0.7    185.562103316009
0.8    141.840718273055
0.9    112.231544472458
1    90.8620817243242
2    22.7984108547846
3    10.3082988077091
4    6.06218931580786
5    4.26648906521403
6    3.44444767449055
7    3.11444744564323
8    3.07136968696089
9    3.21661274354617
10    3.50880039310056
11    3.89441713556918
12    4.36547089070960
13    4.92945309274062
14    5.55617124153738
15    6.26166681979525
16    7.01511668061887
17    7.82852500781709
18    8.69950634759310
19    9.64539702695977
20    10.6199675606707
25    16.4085447670233
30    23.5061687485932
35    32.0195673406744
40    41.7112760564889
45    52.8275814348452
50    65.2222439484224
55    78.8251313967355
60    93.9844962835343
