0.1    125193.693451943
0.2    31444.1772200244
0.3    13974.5185842452
0.4    7860.93952641170
0.5    5028.94840042384
0.6    3489.90577152833
0.7    2567.10758315875
0.8    1965.87960766699
0.9    1551.83979876584
1    1256.50478739610
2    315.027772200506
3    141.534703301573
4    83.5355016603966
5    58.7436420055897
6    47.5351454173152
7    43.1601848818540
8    42.8404752524733
9    45.2176772604552
10    49.4160595111448
11    54.9750637896317
12    62.0480365203735
13    70.2613921561626
14    79.6074786339954
15    89.7773609247933
16    100.585928192098
17    112.720917154362
18    125.223332079972
19    139.148330863700
20    153.646460404845
25    237.690395870958
30    341.394609557501
35    464.475860278300
40    605.186866121362
45    765.947372516838
50    946.201841231304
55    1145.62463227880
60    1363.23816991679
