0.1    57289.1618473977
0.2    14391.4008885732
0.3    6395.16920100021
0.4    3599.55435826924
0.5    2303.26740396366
0.6    1598.68577428020
0.7    1174.25938288867
0.8    898.230270590081
0.9    710.574186142350
1    575.271272626049
2    144.284935850415
3    65.2024314473231
4    38.5176130665554
5    26.9794149319640
6    21.7747497738200
7    19.7790440945103
8    19.6668292224031
9    20.6816352889521
10    22.4895575151803
11    25.0666793730955
12    28.2179996574426
13    32.0110958894682
14    36.1027901799433
15    40.7248780049802
16    45.6904467969240
17    51.1702646790757
18    56.8427548347521
19    62.9526780545401
20    69.5175463691800
25    107.575021435964
30    154.314858461355
35    209.464781309529
40    273.973677934841
45    346.439120266404
50    427.543944216631
55    518.063622430178
60    615.490539689156
