0.1    620.408814103246
0.2    154.194225267704
0.3    69.1736815485938
0.4    38.7843731803468
0.5    24.9314400233384
0.6    17.2597573630322
0.7    12.7126139959534
0.8    9.70316418980484
0.9    7.67104080670773
1    6.22627257760112
2    1.56259316246898
3    0.705309065670248
4    0.414845644630920
5    0.291083217976928
6    0.233112631898177
7    0.210081541386442
8    0.205271119757792
9    0.213457852260495
10    0.23582626670456
11    0.256920725615025
12    0.287438122042148
13    0.323750337113221
14    0.364815774367297
15    0.410455331212338
16    0.459186703607268
17    0.512242618250789
18    0.569322230164303
19    0.631041713710208
20    0.695718261530163
25    1.07383498307480
30    1.54084783312940
35    2.08863421980522
40    2.72839400981519
45    3.45796866523461
50    4.25034216143207
55    5.15162997750253
60    6.13315631307005
