0.1    488.168359590155
0.2    122.660587985069
0.3    54.3112996775734
0.4    30.6426085752954
0.5    19.5771295155589
0.6    13.5969190026256
0.7    9.99081248741347
0.8    7.65722239826090
0.9    6.02656533929828
1    4.76641434769414
2    1.19918129375516
3    0.543793490396711
4    0.318025266305751
5    0.224384772730121
6    0.179863026852168
7    0.162300581812906
8    0.158892573219596
9    0.166198516926072
10    0.180694224683812
11    0.199127402654128
12    0.223535487815592
13    0.251942705284981
14    0.285113514004880
15    0.318417681819773
16    0.358369260764545
17    0.399635943064285
18    0.444365559793679
19    0.490996290179223
20    0.543008492907929
25    0.838397834774542
30    1.19927752560519
35    1.63272821381347
40    2.12542548001156
45    2.68515884352385
50    3.31709569880545
55    4.01899464451317
60    4.77894075795661
