0.1    765.403805567525
0.2    107.140720639399
0.3    47.5893984928103
0.4    26.7419605690585
0.5    17.0618548288074
0.6    11.8398973234198
0.7    8.74219500521812
0.8    6.66318702902472
0.9    5.27440437554113
1    4.26674454907651
2    1.07197831582850
3    0.483913295440831
4    0.285195538360734
5    0.200540966680987
6    0.161179281950111
7    0.145607335377805
8    0.142913377957307
9    0.149633934764024
10    0.162119784700993
11    0.180550877728012
12    0.202000685275917
13    0.227954200031884
14    0.256780025210172
15    0.288573218098380
16    0.323485278272163
17    0.361614967684257
18    0.401950090829995
19    0.444893023699790
20    0.489542487447215
25    0.757448108563128
30    1.08482795722891
35    1.47381992889548
40    1.91870543004708
45    2.43709079958519
50    3.00090765864820
55    3.62797892622979
60    4.32381743914459
