0.1    47097.7655349724
0.2    11822.5355119546
0.3    5276.19157519217
0.4    2979.55503039372
0.5    1889.41338318754
0.6    1318.38013072512
0.7    973.889800537463
0.8    741.272606064719
0.9    584.673329937307
1    475.583791002567
2    119.095907167807
3    53.6434064117248
4    31.4731842704794
5    22.0651523883703
6    17.8288699347569
7    16.1883309042156
8    16.0803782555869
9    16.9515408534364
10    18.5876227893951
11    20.7708592557742
12    23.4664658604171
13    26.5778314444358
14    30.0656626876194
15    33.9346729347342
16    38.1283248876311
17    42.7060205398053
18    47.5553331011252
19    52.6919323633166
20    58.2466740082471
25    90.2900240993305
30    129.703180734019
35    176.353809714986
40    229.966453908163
45    291.461314009663
50    359.401095025816
55    435.141099671118
60    517.864316005321
