0.1    298.550027084138
0.2    74.5559231179087
0.3    33.1411518206459
0.4    18.6564915421219
0.5    11.9341402726128
0.6    8.28205568608348
0.7    6.08603478941706
0.8    4.66458106050766
0.9    3.69089984226983
1    2.98441598110962
2    0.66781581089746
3    0.338371150300364
4    0.199655555132949
5    0.140062833357399
6    0.112745314345178
7    0.101570604340040
8    0.097973260683114
9    0.108019873027868
10    0.113000443545515
11    0.125588251022850
12    0.140519423080057
13    0.158596148885280
14    0.178432203711478
15    0.200677671012044
16    0.224889922667075
17    0.251840274586887
18    0.279413730138000
19    0.308697610432873
20    0.340641927184022
25    0.527368409467571
30    0.755912350647649
35    1.02442017132378
40    1.33570295820534
45    1.69051571104313
50    2.08717935232300
55    2.53281719208682
60    3.00736343251170
