0.1    3778.33210478729
0.2    946.056240558288
0.3    421.041689613499
0.4    236.483732392551
0.5    151.483997489000
0.6    105.187066435324
0.7    77.2657525531387
0.8    59.1526984362469
0.9    46.7125894628399
1    37.7159951796610
2    9.46387311775958
3    4.28218583136487
4    2.52185733736383
5    1.76039406432370
6    1.41727545748311
7    1.27889531469069
8    1.25859221968671
9    1.30478268409652
10    1.41886410215392
11    1.57855560592175
12    1.76462682494543
13    1.99610736808409
14    2.25426433770616
15    2.52995096414476
16    2.83660946527287
17    3.17391362296089
18    3.52722853891665
19    3.91107944859196
20    4.31632759706187
25    6.65258948272324
30    9.53427019956390
35    12.9549294473023
40    16.9213575850901
45    21.4188171059510
50    26.4148782666123
55    31.9434084007699
60    38.0003014271544
