0.1    205.115550692796
0.2    51.3589115691111
0.3    22.8301104873044
0.4    12.8340626220419
0.5    8.22869598197609
0.6    5.71771944776296
0.7    4.19575481367197
0.8    3.21966472211805
0.9    2.61287124324966
1    2.05993497106362
2    0.514167389193101
3    0.233360530668027
4    0.137759265241754
5    0.0960401741341593
6    0.0769048139233276
7    0.0689191246681280
8    0.0675838891783758
9    0.07023398668307756
10    0.0760192412028904
11    0.0840066735946606
12    0.0939496165507573
13    0.105816069384737
14    0.119039641822784
15    0.133792924492958
16    0.150045350375845
17    0.167271045359119
18    0.185940583916838
19    0.205831148549937
20    0.225919378388273
25    0.350074479203065
30    0.501830272679651
35    0.680843404006816
40    0.891359788742225
45    1.12262188909533
50    1.38722635034885
55    1.68086694485659
60    1.99442784122983
