0.1    200.637916514260
0.2    50.2525678563020
0.3    22.3548124963167
0.4    12.5632528480767
0.5    8.03371503349161
0.6    5.58330491874209
0.7    4.10151610258069
0.8    3.14331949830480
0.9    2.48126161106194
1    1.96423778454325
2    0.492087804729214
3    0.222961028384765
4    0.131062596151696
5    0.0918907759292844
6    0.0739163911006963
7    0.0664861807470702
8    0.0649189614601137
9    0.0678347672601055
10    0.0732371182316899
11    0.0813682230826222
12    0.0904791229187313
13    0.102371107034539
14    0.115505838664056
15    0.130041662196679
16    0.145366928528852
17    0.162295848689886
18    0.180702089500064
19    0.200237275311501
20    0.219524520248686
25    0.340210297398689
30    0.487458096517995
35    0.675446640205344
40    0.863647537556452
45    1.09273993874223
50    1.34914342128866
55    1.63322097135864
60    1.94551505073459
