0.1    1201.14122626362
0.2    301.329829611204
0.3    133.734412343514
0.4    75.4460724860668
0.5    48.2784791288374
0.6    33.5004814264444
0.7    24.6037716759895
0.8    18.8376725607793
0.9    14.9008954017865
1    12.0587384427224
2    3.02978043095735
3    1.36906232386707
4    0.806360212997373
5    0.565154597016837
6    0.453379338933969
7    0.407241077560867
8    0.400025474082764
9    0.426417644392219
10    0.454418021241929
11    0.501929141228947
12    0.561558094290545
13    0.632917133338242
14    0.710800934748868
15    0.802998455171417
16    0.902070250389183
17    1.00360980065473
18    1.11686454797311
19    1.23643786139514
20    1.36648929479119
25    2.10530969221597
30    3.01795120003238
35    4.10174511936006
40    5.35805556447150
45    6.76050254526911
50    8.44998303091387
55    10.1003367579408
60    12.0162251727851
