0.1    2804.32899144634
0.2    704.184226860498
0.3    312.455712290367
0.4    176.099030656407
0.5    112.633060581908
0.6    78.1549762838812
0.7    57.4668095751072
0.8    43.9162452601297
0.9    34.7424851813069
1    28.0930403879435
2    7.04915212398827
3    3.18342193464432
4    1.87465851290189
5    1.31322100846454
6    1.05711252144560
7    0.949169102860117
8    0.932777499510824
9    0.974531834637424
10    1.05787842666641
11    1.17082388667299
12    1.31394603759842
13    1.48073896976992
14    1.66879111620520
15    1.88040917792384
16    2.10995030776527
17    2.36104472246183
18    2.61472540591954
19    2.89504256152022
20    3.19465515347572
25    4.92828276494246
30    7.05524869813435
35    9.58626885531719
40    12.5333993655266
45    15.8765207079179
50    19.5671753944363
55    23.6797968492352
60    28.1355666239811
