0.1    18493.5109679906
0.2    4644.97904595981
0.3    2060.14094157119
0.4    1159.36714984588
0.5    742.263302636869
0.6    515.962295549262
0.7    379.031403870777
0.8    289.407647646613
0.9    229.576496760751
1    185.547072021576
2    46.5801349342354
3    21.0029504293022
4    12.3623962222366
5    8.70234949773620
6    7.01472826860482
7    6.37952860666186
8    6.31570616511854
9    6.64555826100137
10    7.24725149752491
11    8.09030091299378
12    9.11241015173749
13    10.3020239712000
14    11.6494695980316
15    13.1199983646175
16    14.7272814488034
17    16.4793745455570
18    18.3327169149134
19    20.3226681774878
20    22.3973425883817
25    34.6646709341745
30    49.7582876065026
35    67.5894041216667
40    88.3078980934218
45    111.768752602371
50    137.901241483840
55    166.886277476442
60    198.412930866967
