0.1    701.189701963843
0.2    175.748553920880
0.3    77.9633566028866
0.4    43.8931691922834
0.5    28.0765403651982
0.6    19.5784049600763
0.7    14.3007721558666
0.8    10.9477367250416
0.9    8.63560511053313
1    7.01820006475730
2    1.75977923363619
3    0.797127611813500
4    0.469657008541752
5    0.329387419432991
6    0.265553266930590
7    0.239672969822196
8    0.235839157645930
9    0.246505505237757
10    0.267617684337737
11    0.298426361583680
12    0.333936480056295
13    0.376516424106989
14    0.424762169416172
15    0.478323147958838
16    0.535604516777603
17    0.598160183475564
18    0.664920686096761
19    0.736926220419312
20    0.812731653292017
25    1.25264083070921
30    1.79663111869532
35    2.44110699639741
40    3.18877162175567
45    4.02798273652470
50    4.97149538675898
55    6.02427000809165
60    7.16154901962490
